# Ignition 8.3.8 public REST operation catalog generated from a real Gateway /openapi.json.
# source_sha256=41b205cdfa44fc7513903cc86f6996d23e19a84bcf4f08b8fdd9eaef05898d4f
# method<TAB>path_template<TAB>owner_kind(platform|module|private-module)<TAB>required_module_ids(comma-separated or -)
POST	/data/api/v1/resources/delete/ignition/roster-config	platform	-
POST	/data/api/v1/resources/delete/ignition/schedule	platform	-
POST	/data/api/v1/resources/delete/ignition/secret-provider	platform	-
POST	/data/api/v1/resources/delete/ignition/security-zone	platform	-
POST	/data/api/v1/resources/delete/ignition/service-connector	platform	-
POST	/data/api/v1/resources/delete/ignition/store-and-forward-engine	platform	-
POST	/data/api/v1/resources/delete/ignition/tag-provider	platform	-
POST	/data/api/v1/resources/delete/ignition/user-source	platform	-
GET	/data/api/v1/resources/find/com.inductiveautomation.alarm-notification/alarm-notification-profile/{name}	module	com.inductiveautomation.alarm-notification
GET	/data/api/v1/resources/find/com.inductiveautomation.eam/agent-group/{name}	module	com.inductiveautomation.eam
GET	/data/api/v1/resources/find/com.inductiveautomation.eam/agent-management/{name}	module	com.inductiveautomation.eam
GET	/data/api/v1/resources/find/com.inductiveautomation.eam/eam-tasks/{name}	module	com.inductiveautomation.eam
GET	/data/api/v1/resources/find/com.inductiveautomation.eam/hw-license-management/{name}	module	com.inductiveautomation.eam
GET	/data/api/v1/resources/find/com.inductiveautomation.eam/leased-license-management/{name}	module	com.inductiveautomation.eam
GET	/data/api/v1/resources/find/com.inductiveautomation.eam/module-certificates/{name}	module	com.inductiveautomation.eam
GET	/data/api/v1/resources/find/com.inductiveautomation.eam/module-eulas/{name}	module	com.inductiveautomation.eam
GET	/data/api/v1/resources/find/com.inductiveautomation.eam/remote-upgrade/{name}	module	com.inductiveautomation.eam
GET	/data/api/v1/resources/find/com.inductiveautomation.historian/historian-provider/{name}	module	com.inductiveautomation.historian
GET	/data/api/v1/resources/find/com.inductiveautomation.mcp/server-config/{name}	private-module	com.inductiveautomation.mcp
GET	/data/api/v1/resources/find/com.inductiveautomation.opcua.drivers.bacnet/BacnetIpLocalDeviceConfig/{name}	module	com.inductiveautomation.opcua.drivers.bacnet,com.inductiveautomation.opcua
GET	/data/api/v1/resources/find/com.inductiveautomation.opcua/device/{name}	module	com.inductiveautomation.opcua
GET	/data/api/v1/resources/find/com.inductiveautomation.perspective/fonts/{name}	module	com.inductiveautomation.perspective
GET	/data/api/v1/resources/find/com.inductiveautomation.perspective/icons/{name}	module	com.inductiveautomation.perspective
GET	/data/api/v1/resources/find/com.inductiveautomation.perspective/themes/{name}	module	com.inductiveautomation.perspective
GET	/data/api/v1/resources/find/com.inductiveautomation.sip-notification/script-settings/{name}	module	com.inductiveautomation.phone-notification
GET	/data/api/v1/resources/find/ignition/alarm-journal/{name}	platform	-
GET	/data/api/v1/resources/find/ignition/api-token/{name}	platform	-
GET	/data/api/v1/resources/find/ignition/audit-profile/{name}	platform	-
GET	/data/api/v1/resources/find/ignition/database-connection/{name}	platform	-
GET	/data/api/v1/resources/find/ignition/database-driver/{name}	platform	-
GET	/data/api/v1/resources/find/ignition/database-translator/{name}	platform	-
GET	/data/api/v1/resources/find/ignition/email-profile/{name}	platform	-
GET	/data/api/v1/resources/find/ignition/gateway-network-incoming/{name}	platform	-
GET	/data/api/v1/resources/find/ignition/gateway-network-outgoing/{name}	platform	-
GET	/data/api/v1/resources/find/ignition/holiday/{name}	platform	-
GET	/data/api/v1/resources/find/ignition/identity-provider/{name}	platform	-
